Month,VisitorType,Weekend,Revenue,BounceRates,ExitRates,ProductRelated,PageValues,TrafficType
Oct,Returning_Visitor,True,False,0.002539683,0.011752445,56,0.0,5
Jul,Returning_Visitor,False,False,0.025170765,0.042322417,121,4.212415755,3
Aug,Returning_Visitor,False,False,0.0,0.02,30,0.0,1
Jul,Returning_Visitor,True,False,0.04781874,0.061364567,62,0.0,13
Aug,New_Visitor,False,False,0.0,0.015384615,12,0.0,4
Nov,Returning_Visitor,False,False,0.016666667,0.05,9,0.0,3
Oct,Returning_Visitor,False,False,0.007692308,0.025641026,27,0.0,1
Oct,New_Visitor,False,False,0.0,0.014285714,6,0.0,3
Oct,Returning_Visitor,True,False,0.014814815,0.030123457,27,27.89717093,1
June,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,4
June,Returning_Visitor,True,False,0.024,0.033142857,25,0.0,1
Oct,Returning_Visitor,False,True,0.0,0.033333333,5,0.0,6
Oct,New_Visitor,False,False,0.0,0.00625,17,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.020512821,39,0.0,2
June,New_Visitor,False,False,0.2,0.2,1,0.0,4
Sep,Returning_Visitor,False,False,0.0,0.066666667,3,0.0,13
Nov,New_Visitor,False,False,0.0,0.05,1,0.0,2
Oct,New_Visitor,False,False,0.0,0.002666667,70,0.0,2
Oct,Returning_Visitor,False,False,0.0,0.05,6,22.09581063,1
Oct,New_Visitor,True,False,0.0,0.002380952,91,0.0,2
Aug,Returning_Visitor,False,True,0.0,0.047619048,13,16.72561819,3
Sep,Returning_Visitor,False,True,0.0,0.027179487,22,0.0,2
Oct,New_Visitor,False,False,0.0,0.013333333,4,0.0,2
Jul,Returning_Visitor,True,False,0.022222222,0.044444444,19,0.0,1
Aug,New_Visitor,False,False,0.0,0.0375,7,0.0,5
June,Returning_Visitor,False,False,0.006666667,0.011684359,36,0.0,2
June,Returning_Visitor,True,False,0.015359477,0.037057104,103,0.0,13
Sep,Returning_Visitor,False,False,0.015533981,0.043527508,103,0.0,1
Nov,Returning_Visitor,False,False,0.003225806,0.023655914,62,0.0,1
June,Returning_Visitor,False,False,0.002702703,0.00954955,74,0.0,4
Oct,Returning_Visitor,False,False,0.027160494,0.090123457,27,0.0,1
Nov,New_Visitor,False,False,0.0,0.005,18,0.0,4
Oct,Returning_Visitor,False,False,0.025952381,0.041398682,50,0.0,4
Aug,New_Visitor,False,True,0.0,0.001666667,25,61.30486592,5
Jul,Returning_Visitor,True,False,0.013333333,0.04,11,0.0,3
Nov,Returning_Visitor,False,True,0.033333333,0.058333333,11,13.91046998,20
Jul,Returning_Visitor,True,False,0.057142857,0.057142857,4,0.0,4
Sep,New_Visitor,False,False,0.0,0.004,17,0.0,6
Jul,Returning_Visitor,False,False,0.074074074,0.088888889,26,0.0,3
Oct,New_Visitor,False,False,0.0,0.04,2,0.0,2
Oct,Returning_Visitor,False,False,0.007272727,0.021707552,107,0.0,4
Sep,Returning_Visitor,False,True,0.0,0.021875,32,19.9656361,4
Jul,Returning_Visitor,False,False,0.0125,0.01875,16,0.0,3
Oct,Returning_Visitor,True,False,0.006060606,0.013333333,28,0.0,2
Nov,Returning_Visitor,False,True,0.001960784,0.013366013,101,3.998184141,3
Aug,Returning_Visitor,False,False,0.005263158,0.016140351,14,20.33155364,6
Oct,Returning_Visitor,False,False,0.011111111,0.05,11,6.80128988,2
Sep,Returning_Visitor,True,False,0.004347826,0.017574237,33,19.03293603,2
Oct,Returning_Visitor,False,False,0.0,0.027586207,23,19.57059225,2
Sep,Returning_Visitor,False,False,0.004444444,0.024107744,45,47.57360345,2
Sep,Returning_Visitor,False,True,0.0,0.014285714,7,78.56959864,2
Aug,Returning_Visitor,False,False,0.019496855,0.036855346,51,0.0,2
June,Returning_Visitor,False,False,0.0,0.05,8,0.0,2
Oct,Returning_Visitor,True,False,0.016666667,0.037179487,21,0.0,3
Jul,Returning_Visitor,True,False,0.0,0.1,2,0.0,1
Oct,Returning_Visitor,False,False,0.0,0.004393939,20,0.0,2
Oct,New_Visitor,False,False,0.0,0.033333333,10,0.0,4
Nov,Returning_Visitor,False,False,0.034126984,0.035714286,18,18.22752549,2
Sep,Returning_Visitor,False,False,0.022807018,0.036908939,47,5.194081873,3
Oct,Returning_Visitor,False,True,0.0,0.014267677,18,0.0,2
Jul,Returning_Visitor,False,False,0.028571429,0.114285714,7,0.0,13
Jul,New_Visitor,True,False,0.0,0.007142857,23,0.0,2
Oct,New_Visitor,False,False,0.0,0.001041667,62,246.7585902,2
Sep,Returning_Visitor,False,False,0.0,0.025,5,0.0,1
Aug,Returning_Visitor,True,False,0.0,0.0,10,0.0,1
Jul,Returning_Visitor,False,False,0.032236842,0.038623482,68,0.0,13
Sep,New_Visitor,False,False,0.0,0.009375,20,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.032,24,0.0,1
Oct,Returning_Visitor,False,False,0.0,0.016935484,28,0.0,2
Jul,Returning_Visitor,False,False,0.009722222,0.021345899,142,0.770991864,13
Jul,New_Visitor,False,False,0.0,0.028571429,4,0.0,1
Oct,New_Visitor,True,False,0.0,0.007017544,13,47.30370179,5
Sep,Returning_Visitor,False,True,0.0,0.013028631,45,0.0,2
Jul,Returning_Visitor,False,False,0.020930233,0.051162791,43,0.0,13
June,Returning_Visitor,False,False,0.0,0.06,10,0.0,3
Nov,Returning_Visitor,False,True,0.0,0.019047619,21,7.232201859,20
Jul,Returning_Visitor,False,False,0.00952381,0.017460317,63,0.0,3
Jul,Returning_Visitor,False,False,0.032304527,0.054759418,81,0.0,1
Sep,Returning_Visitor,False,False,0.025,0.066666667,15,0.0,3
Nov,New_Visitor,False,False,0.0,0.023529412,13,0.0,2
Jul,Returning_Visitor,False,False,0.019354839,0.038709677,31,0.0,4
Oct,New_Visitor,False,False,0.0,0.004545455,21,0.0,4
Oct,Returning_Visitor,False,False,0.0,0.003333333,30,0.0,1
Sep,New_Visitor,True,False,0.0,0.033333333,3,0.0,2
Aug,Returning_Visitor,False,False,0.0,0.025,8,0.0,4
Jul,Returning_Visitor,False,False,0.0,0.05,2,0.0,1
Jul,Returning_Visitor,True,True,0.015384615,0.036666667,26,8.018832458,2
June,Returning_Visitor,False,False,0.057142857,0.078571429,14,0.0,3
Aug,Returning_Visitor,False,False,0.0,0.033333333,3,0.0,2
June,Returning_Visitor,False,False,0.18,0.181818182,0,0.0,6
Jul,Returning_Visitor,False,False,0.001515152,0.042424242,22,0.0,1
Aug,Returning_Visitor,False,False,0.034545455,0.054839161,53,0.0,1
Jul,Returning_Visitor,False,True,0.0,0.016666667,10,32.73061637,2
June,Returning_Visitor,False,False,0.0,0.002090109,31,0.0,3
Jul,Returning_Visitor,True,False,0.005,0.011342593,29,4.702065533,1
Aug,Returning_Visitor,True,True,0.0,0.034666667,22,0.0,4
Sep,Returning_Visitor,False,False,0.012661499,0.025758194,130,0.0,1
Jul,Returning_Visitor,True,False,0.018181818,0.027272727,9,0.0,5
Sep,Returning_Visitor,True,True,0.0,0.018518519,19,0.0,5
June,New_Visitor,False,False,0.0,0.00625,15,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.025,8,0.0,3
Nov,Returning_Visitor,False,False,0.007228916,0.020883534,79,17.35448787,3
Sep,Returning_Visitor,False,False,0.0,0.017241379,28,0.0,2
Jul,Returning_Visitor,True,False,0.0,0.0,3,0.0,2
Aug,Returning_Visitor,False,False,0.0,0.006451613,24,0.0,3
Sep,New_Visitor,False,True,0.0,0.028571429,4,0.0,5
Oct,Returning_Visitor,False,False,0.0,0.019047619,30,0.0,2
Jul,Returning_Visitor,False,False,0.014473684,0.022222222,16,0.0,13
Sep,Returning_Visitor,True,False,0.02,0.029333333,25,0.0,4
Jul,Returning_Visitor,True,True,0.033333333,0.061111111,3,0.0,3
Oct,Returning_Visitor,False,True,0.0,0.0,29,100.7256048,2
Aug,Returning_Visitor,False,False,0.0,0.1,4,0.0,5
Nov,Returning_Visitor,False,False,0.0,0.027272727,9,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.00625,32,0.0,1
Aug,Returning_Visitor,True,False,0.027272727,0.063636364,22,0.0,1
Jul,Returning_Visitor,False,False,0.109090909,0.127272727,8,0.0,13
Nov,Returning_Visitor,False,False,0.007189542,0.034273974,28,35.51518951,6
Oct,Returning_Visitor,False,False,0.004545455,0.019638695,43,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.004244028,141,12.50786523,2
Oct,Returning_Visitor,False,False,0.031770833,0.072395833,32,0.0,3
Nov,Returning_Visitor,False,False,0.021428571,0.036904762,27,0.0,1
Oct,Returning_Visitor,False,False,0.031578947,0.035247209,17,0.0,13
Oct,Returning_Visitor,False,False,0.015,0.019412202,40,0.0,2
Oct,Returning_Visitor,False,False,0.0,0.021428571,41,3.979543638,2
Sep,New_Visitor,False,True,0.0,0.021428571,16,0.0,5
Sep,Returning_Visitor,False,True,0.0,0.026687598,93,0.0,2
Oct,New_Visitor,True,False,0.0,0.04,2,27.79373861,2
Jul,Returning_Visitor,True,True,0.016666667,0.058333333,21,0.0,2
Sep,Returning_Visitor,True,False,0.050909091,0.073225108,52,0.0,13
Sep,New_Visitor,False,False,0.0,0.002857143,35,0.0,2
Sep,Returning_Visitor,False,False,0.013043478,0.024378882,24,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.033333333,6,0.0,20
Jul,Returning_Visitor,False,True,0.0,0.013095238,10,11.78466261,5
Sep,Returning_Visitor,False,False,0.011764706,0.024705882,9,0.0,5
Oct,Returning_Visitor,False,False,0.001607717,0.005625881,305,0.0,3
June,Returning_Visitor,False,False,0.066666667,0.133333333,3,0.0,4
June,Returning_Visitor,False,False,0.012903226,0.02078853,31,0.0,1
Sep,New_Visitor,False,False,0.0,0.01,4,0.0,2
Jul,Returning_Visitor,False,False,0.2,0.2,1,0.0,1
Aug,Returning_Visitor,False,True,0.040909091,0.056818182,19,8.330574815,1
Oct,Returning_Visitor,True,True,0.0,0.007894737,20,47.57898514,2
Aug,Returning_Visitor,False,False,0.016666667,0.041666667,12,0.0,4
Nov,Returning_Visitor,True,False,0.0,0.007291667,15,0.0,4
Sep,New_Visitor,False,False,0.0,0.015151515,7,0.0,5
Jul,Returning_Visitor,False,False,0.003603604,0.010990991,37,0.0,2
June,Returning_Visitor,False,False,0.0,0.017777778,60,0.0,4
Sep,New_Visitor,True,False,0.0,0.00952381,20,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Nov,Returning_Visitor,False,False,0.2,0.2,1,0.0,13
June,Returning_Visitor,False,False,0.008888889,0.024444444,45,0.0,1
Oct,Returning_Visitor,False,False,0.01827957,0.027002924,89,0.0,3
Nov,New_Visitor,False,False,0.0125,0.004910714,14,0.0,2
Jul,Returning_Visitor,False,False,0.006896552,0.032183908,28,0.0,1
June,Returning_Visitor,False,False,0.013620072,0.045071685,24,0.0,1
Oct,Returning_Visitor,True,False,0.0125,0.023958333,16,0.0,2
Jul,Returning_Visitor,False,False,0.017857143,0.029829932,28,0.0,4
June,Returning_Visitor,False,False,0.0125,0.04275,20,0.0,4
Oct,Returning_Visitor,False,False,0.0125,0.025,17,0.0,1
June,Returning_Visitor,False,False,0.0025,0.007916667,78,15.50362136,2
June,Returning_Visitor,False,False,0.0,0.055555556,9,0.0,13
Aug,Returning_Visitor,False,False,0.0,0.007471264,59,0.0,4
Sep,Returning_Visitor,False,False,0.0,0.008333333,25,0.0,4
Aug,Returning_Visitor,False,True,0.005405405,0.024324324,32,1.273317415,2
Sep,New_Visitor,False,True,0.0,0.004444444,14,9.253161679,5
Nov,Returning_Visitor,False,False,0.0,0.025,15,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.021428571,4,0.0,6
Nov,Returning_Visitor,True,False,0.001869159,0.006805318,99,129.1013738,1
Aug,Returning_Visitor,False,False,0.05,0.066666667,18,1.718218835,13
Jul,Returning_Visitor,False,False,0.000169693,0.011635537,80,1.257695521,2
June,Returning_Visitor,True,False,0.05,0.1,4,0.0,2
Aug,Returning_Visitor,False,True,0.007272727,0.025454545,53,31.90320066,3
Nov,Returning_Visitor,False,False,0.0,0.019393939,27,0.0,1
Aug,New_Visitor,True,False,0.0,0.011111111,4,0.0,5
Aug,Returning_Visitor,False,False,0.2,0.2,3,0.0,4
Sep,Returning_Visitor,False,False,0.0,0.015384615,9,0.0,4
Jul,Returning_Visitor,False,False,0.114285714,0.128571429,7,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.04,5,0.0,4
Oct,New_Visitor,False,False,0.0,0.003921569,18,0.0,2
Nov,Returning_Visitor,True,True,0.00952381,0.025396825,22,14.63523974,3
June,Returning_Visitor,False,False,0.0,0.019059741,46,0.0,4
Aug,Returning_Visitor,False,False,0.028594771,0.058447712,199,0.0,13
June,Returning_Visitor,True,False,0.01,0.025,18,0.0,1
Sep,Returning_Visitor,False,False,0.01025641,0.027991453,149,0.0,1
Aug,Returning_Visitor,False,False,0.0,0.025,4,0.0,2
Nov,Returning_Visitor,False,False,0.016949153,0.043785311,56,5.763678818,1
June,Returning_Visitor,False,False,0.146666667,0.15952381,5,0.0,13
Nov,New_Visitor,False,False,0.0,0.008333333,22,0.0,2
Sep,Returning_Visitor,False,False,0.028571429,0.038095238,6,0.0,4
Sep,Returning_Visitor,False,False,0.0,0.004761905,11,0.0,4
Sep,New_Visitor,False,False,0.0,0.003763441,22,0.0,3
Sep,Returning_Visitor,True,False,0.007738095,0.012865853,38,5.62486136,2
Sep,Returning_Visitor,True,False,0.01010929,0.0254213,46,2.006032937,4
Nov,Returning_Visitor,False,True,0.008333333,0.039,15,0.0,13
June,Returning_Visitor,False,False,0.085714286,0.10952381,6,0.0,3
Oct,Returning_Visitor,True,False,0.04,0.1,4,0.0,1
Jul,Returning_Visitor,True,False,0.011111111,0.022222222,14,50.18313917,2
Aug,Returning_Visitor,False,False,0.133333333,0.140833333,4,0.0,3
Oct,New_Visitor,True,False,0.0,0.003636364,50,0.0,2
Sep,Returning_Visitor,False,False,0.0,0.009876543,20,0.0,4
Sep,Returning_Visitor,False,False,0.006666667,0.02,29,0.0,6
Jul,Returning_Visitor,False,False,0.047777778,0.051851852,17,0.0,1
Jul,Returning_Visitor,False,False,0.0,0.033333333,1,0.0,2
Aug,Returning_Visitor,False,False,0.004444444,0.006111111,12,0.0,4
June,Returning_Visitor,False,True,0.004597701,0.01954023,87,0.0,1
Sep,Returning_Visitor,False,False,0.00952381,0.020634921,43,0.0,3
Sep,Returning_Visitor,False,False,0.003588626,0.012497612,439,11.43923328,13
Oct,Returning_Visitor,True,False,0.0,0.003694084,223,0.17982681,3
June,New_Visitor,False,False,0.0,0.004255319,45,0.0,2
Sep,New_Visitor,True,True,0.0,0.015384615,10,0.0,5
June,Returning_Visitor,False,False,0.038596491,0.082807018,19,0.0,4
Nov,New_Visitor,False,False,0.0,0.016666667,9,0.0,3
Jul,Returning_Visitor,False,False,0.0192,0.042311111,74,0.93770521,1
Aug,Returning_Visitor,False,False,0.0,0.133333333,3,0.0,3
Sep,Returning_Visitor,False,False,0.18,0.171428571,2,0.0,2
Sep,New_Visitor,False,False,0.0,0.007142857,15,0.0,5
Oct,Returning_Visitor,False,True,0.022685185,0.029967788,67,0.131837013,13
Sep,Returning_Visitor,False,False,0.0125,0.055555556,24,0.0,1
Jul,Returning_Visitor,False,False,0.026634769,0.049669967,20,0.0,2
Sep,Returning_Visitor,False,True,0.0,0.0375,2,0.0,2
Aug,Returning_Visitor,False,False,0.0,0.0,6,0.0,2
Oct,Returning_Visitor,False,False,0.015,0.027155449,81,0.0,1
June,Returning_Visitor,False,False,0.05625,0.1,16,0.0,1
Sep,Returning_Visitor,True,False,0.2,0.2,1,0.0,1
Aug,Returning_Visitor,False,False,0.0,0.009068627,63,0.0,2
Sep,Returning_Visitor,True,False,0.031111111,0.056333333,28,0.0,13
Jul,New_Visitor,True,False,0.004255319,0.010638298,49,0.0,4
Sep,Returning_Visitor,True,False,0.01,0.028830409,41,27.5128393,1
Nov,Returning_Visitor,True,False,0.035294118,0.048235852,13,19.74930078,4
Nov,Returning_Visitor,False,False,0.008527132,0.02372093,36,0.0,2
Oct,Returning_Visitor,True,False,0.0125,0.025,13,0.0,7
Nov,Returning_Visitor,False,False,0.0,0.027272727,11,0.0,13
Oct,Returning_Visitor,False,False,0.0,0.000250438,34,0.0,2
Oct,Returning_Visitor,False,False,0.0,0.020689655,29,0.0,1
Aug,New_Visitor,False,False,0.0,0.05,4,0.0,3
Oct,Returning_Visitor,False,False,0.046212121,0.071855922,34,0.0,1
Aug,Returning_Visitor,False,False,0.016666667,0.05,9,0.0,5
Aug,Returning_Visitor,False,False,0.0,0.009490509,26,0.0,1
Aug,Returning_Visitor,False,False,0.007272727,0.006818182,47,0.0,3
Nov,Returning_Visitor,False,False,0.068421053,0.131578947,19,0.0,13
Sep,Returning_Visitor,True,False,0.0,0.008695652,21,0.0,5
Nov,Returning_Visitor,True,False,0.011111111,0.033333333,5,0.0,1
Aug,Returning_Visitor,False,False,0.004365079,0.015583028,22,0.0,4
June,Returning_Visitor,False,False,0.011764706,0.028431373,14,0.0,1
Aug,New_Visitor,False,False,0.0,0.025,4,0.0,5
Aug,Returning_Visitor,False,False,0.18,0.186666667,5,0.0,20
Nov,New_Visitor,False,True,0.004040404,0.007070707,98,32.9346011,3
Jul,Returning_Visitor,True,True,0.0,0.010437463,30,13.73292849,1
Aug,Returning_Visitor,False,False,0.0,0.0125,4,0.0,2
Oct,New_Visitor,False,False,0.0,0.015,16,0.0,20
Oct,Returning_Visitor,False,False,0.0,0.066666667,9,0.0,4
Oct,Returning_Visitor,False,False,0.005405405,0.016216216,33,0.0,5
Jul,Returning_Visitor,False,False,0.004155844,0.020606061,51,0.0,4
Oct,New_Visitor,True,False,0.013333333,0.016,12,0.0,3
Oct,Returning_Visitor,False,False,0.0,0.027777778,18,0.0,2
Oct,Returning_Visitor,False,True,0.009090909,0.022727273,17,31.99181419,2
Jul,New_Visitor,False,True,0.0,0.013333333,14,79.44353446,2
June,Returning_Visitor,False,False,0.015384615,0.046153846,13,0.0,3
Nov,New_Visitor,True,False,0.0,0.033333333,2,0.0,3
Jul,Returning_Visitor,False,False,0.017647059,0.019206774,35,0.0,1
Oct,New_Visitor,False,False,0.0,0.001851852,3,0.0,5
Aug,Returning_Visitor,True,False,0.012549679,0.022587818,154,0.0,2
Aug,New_Visitor,True,False,0.0,0.003703704,25,0.0,2
Oct,Returning_Visitor,False,False,0.013333333,0.031111111,14,0.0,1
Jul,Returning_Visitor,True,False,0.0,0.012357724,40,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.017894737,18,0.0,2
Oct,New_Visitor,False,False,0.0,0.025,4,0.0,5
June,Returning_Visitor,False,False,0.066666667,0.133333333,3,0.0,3
Nov,Returning_Visitor,False,False,0.0,0.009316323,70,67.30929078,2
Aug,Returning_Visitor,True,False,0.2,0.2,1,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.005405405,36,0.0,4
Oct,Returning_Visitor,False,False,0.009183673,0.02292517,43,28.05716135,2
June,Returning_Visitor,False,True,0.0,0.027642276,38,3.673829068,1
Aug,Returning_Visitor,True,False,0.003225806,0.034331797,59,13.18078221,2
Nov,Returning_Visitor,True,True,0.0,0.022222222,18,32.52380772,4
Oct,Returning_Visitor,False,False,0.035,0.067,21,0.0,1
June,Returning_Visitor,False,True,0.022222222,0.033333333,17,24.12558571,3
Aug,Returning_Visitor,False,False,0.021367521,0.031794872,77,0.0,6
Oct,Returning_Visitor,False,True,0.0,0.011764706,12,0.0,2
Oct,Returning_Visitor,True,False,0.005,0.034166667,36,0.0,2
Aug,Returning_Visitor,False,True,0.003225806,0.018928571,115,3.585439826,4
Jul,Returning_Visitor,True,False,0.059090909,0.104545455,21,0.0,3
June,Returning_Visitor,False,False,0.0,0.1,2,0.0,1
Nov,Returning_Visitor,False,False,0.003703704,0.014814815,51,11.27445733,2
Sep,Returning_Visitor,False,True,0.051851852,0.072469136,23,31.91414045,2
June,Returning_Visitor,True,False,0.011111111,0.044444444,9,0.0,20
Aug,Returning_Visitor,False,False,2.73e-05,0.025997611,179,0.0,11
June,Returning_Visitor,False,False,0.1,0.175,8,0.0,1
Aug,Returning_Visitor,False,True,0.004444444,0.014814815,21,18.09857173,2
Aug,Returning_Visitor,True,False,0.0125,0.015625,32,0.0,3
Aug,Returning_Visitor,False,False,0.074137931,0.094482759,56,0.0,3
Oct,Returning_Visitor,True,False,0.015384615,0.019230769,12,0.0,2
Oct,Returning_Visitor,False,True,0.0,0.010049751,66,48.04390582,2
Nov,Returning_Visitor,False,False,0.017142857,0.026857143,35,0.0,4
Nov,Returning_Visitor,False,True,0.0,0.041666667,8,15.82044157,20
Sep,Returning_Visitor,True,False,0.0,0.02254902,8,13.86451214,2
Aug,Returning_Visitor,False,False,0.00617284,0.016237507,74,0.0,1
Sep,Returning_Visitor,False,False,0.005980066,0.015724311,38,24.51269374,4
Aug,Returning_Visitor,False,False,0.026666667,0.031153846,40,0.0,1
Sep,Returning_Visitor,True,True,0.0,0.011111111,16,10.17711218,4
Nov,Returning_Visitor,False,False,0.074418605,0.090697674,40,0.0,13
Nov,Returning_Visitor,False,False,0.0,0.010699588,78,0.838988251,1
Nov,Returning_Visitor,True,False,0.0,0.007142857,25,0.0,20
Sep,Returning_Visitor,False,False,0.0,0.027253521,48,0.0,2
Oct,New_Visitor,False,True,0.0,0.010526316,14,0.0,5
Aug,Returning_Visitor,False,False,0.004166667,0.009375,48,0.0,20
Sep,Returning_Visitor,False,False,0.009090909,0.020295983,19,0.0,2
Oct,New_Visitor,False,False,0.0,0.0,11,0.0,2
Aug,Returning_Visitor,False,False,0.003448276,0.022988506,29,0.0,4
Nov,Returning_Visitor,True,False,0.002702703,0.011568387,39,0.0,20
Jul,Returning_Visitor,True,False,0.009677419,0.011841507,19,0.0,2
Oct,Returning_Visitor,True,False,0.0,0.0,5,0.0,4
Oct,Returning_Visitor,False,False,0.026315789,0.041315789,33,0.0,3
Aug,Returning_Visitor,False,False,0.0,0.01862069,23,11.28379079,4
Jul,Returning_Visitor,False,False,0.036363636,0.054545455,11,0.0,1
Sep,New_Visitor,False,True,0.0,0.022222222,4,0.0,2
Jul,Returning_Visitor,False,False,0.033333333,0.05,6,0.0,3
Oct,New_Visitor,False,True,0.0,0.011764706,17,63.45892077,4
Jul,New_Visitor,False,False,0.0,0.002380952,18,0.0,2
Sep,Returning_Visitor,False,False,0.010526316,0.036842105,16,0.0,13
Jul,Returning_Visitor,True,False,0.001886792,0.017985395,98,0.129676893,2
June,Returning_Visitor,False,False,0.0,0.0375,10,0.0,4
June,Returning_Visitor,False,False,0.008888889,0.046666667,44,0.0,2
Oct,New_Visitor,False,False,0.0,0.006060606,9,0.0,2
Aug,Returning_Visitor,False,False,0.01352657,0.021901262,67,0.0,2
June,Returning_Visitor,False,False,0.021428571,0.067517007,25,0.0,1
Aug,Returning_Visitor,False,False,0.0,0.018253968,18,0.0,5
June,Returning_Visitor,False,False,0.022222222,0.033333333,9,0.0,1
Nov,Returning_Visitor,False,False,0.0,0.01620753,29,9.231934863,6
Oct,Returning_Visitor,False,False,0.010526316,0.024561404,18,0.0,2
Jul,Returning_Visitor,False,True,0.0,0.027272727,20,0.0,4
Oct,Returning_Visitor,False,False,0.0,0.035294118,12,0.0,20
Nov,Returning_Visitor,False,False,0.0,0.053333333,21,0.0,1
June,New_Visitor,False,True,0.0,0.004761905,43,18.51505467,2
Jul,Returning_Visitor,False,False,0.0,0.004285714,30,0.0,4
Aug,Returning_Visitor,False,False,0.0,0.007017544,19,0.0,2
June,Returning_Visitor,False,False,0.006722689,0.01755845,230,2.664994971,1
Nov,Returning_Visitor,False,False,0.04,0.041666667,13,14.8397824,2
Oct,Returning_Visitor,False,False,0.045,0.0825,19,0.0,13
Jul,Returning_Visitor,True,False,0.08,0.12,5,0.0,13
Nov,Returning_Visitor,True,False,0.0,0.006589147,84,4.17431402,4
Aug,Returning_Visitor,False,True,0.0,0.009824561,75,29.61151281,3
Sep,New_Visitor,False,False,0.0,0.008333333,23,0.0,1
Sep,Returning_Visitor,True,False,0.0,0.015740741,29,0.700155006,5
Jul,Returning_Visitor,True,False,0.0,0.033333333,6,63.55337685,4
June,Returning_Visitor,False,False,0.0,0.022222222,7,0.0,4
June,Returning_Visitor,False,False,0.0,0.038518519,27,0.0,3
Sep,Returning_Visitor,False,False,0.014814815,0.020740741,27,0.0,3
Oct,New_Visitor,True,False,0.0,0.002631579,35,0.0,2
Nov,Returning_Visitor,False,False,0.0,0.008471594,49,12.5740183,2
Sep,Returning_Visitor,True,True,0.017391304,0.021614907,22,12.39204312,2
Aug,Returning_Visitor,False,False,0.079279279,0.08481982,73,0.0,13
June,Returning_Visitor,False,False,0.011111111,0.046666667,5,0.0,2
Oct,Returning_Visitor,False,False,0.046666667,0.076388889,26,5.761347436,3
Jul,Returning_Visitor,False,False,0.2,0.2,3,0.0,1
Nov,New_Visitor,False,False,0.0,0.0,44,0.0,5
Jul,Returning_Visitor,False,False,0.017486109,0.038980418,280,5.697658998,3
Nov,Returning_Visitor,False,False,0.0,0.008974359,8,0.0,1
Oct,Returning_Visitor,True,False,0.0,0.05,2,0.0,2
Aug,Returning_Visitor,False,False,0.018814433,0.037472815,98,6.153201384,1
June,New_Visitor,True,False,0.066666667,0.133333333,2,0.0,3
Sep,Returning_Visitor,False,False,0.008333333,0.05,18,0.0,1
Aug,Returning_Visitor,True,False,0.042666667,0.066033333,90,1.464010432,13
Oct,Returning_Visitor,False,True,0.0,0.0,6,40.27815244,20
Aug,Returning_Visitor,True,False,0.008108108,0.051351351,32,0.0,1
June,Returning_Visitor,False,False,0.2,0.2,1,0.0,3
Nov,Returning_Visitor,False,False,0.0,0.00952381,59,25.85442016,4
Sep,New_Visitor,False,True,0.0,0.0,66,62.853261,2
Oct,Returning_Visitor,False,True,0.018181818,0.023484848,40,9.869649371,20
Sep,New_Visitor,True,True,0.0,0.05,0,0.0,6
Jul,Returning_Visitor,False,False,0.0,0.013128205,62,0.0,2
Jul,Returning_Visitor,False,False,0.022666667,0.055466667,25,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.035895135,38,27.31414742,2
Oct,New_Visitor,False,False,0.0,0.003225806,32,0.0,2
Jul,Returning_Visitor,False,False,0.0,0.05,4,0.0,3
Sep,Returning_Visitor,False,True,0.004081633,0.012244898,46,22.25592956,4
Jul,Returning_Visitor,False,False,0.032877299,0.04524582,377,0.0,3
Jul,Returning_Visitor,False,False,0.0,0.033333333,3,0.0,6
Oct,Returning_Visitor,True,False,0.1,0.15,4,0.0,1
Oct,Returning_Visitor,False,False,0.0,0.009313725,28,0.0,5
Jul,New_Visitor,False,False,0.0,0.023076923,7,0.0,5
Oct,Returning_Visitor,True,True,0.0,0.016666667,6,24.9184548,2
Aug,Returning_Visitor,False,True,0.0,0.015,11,0.0,5
Jul,Returning_Visitor,False,False,0.05,0.075,8,0.0,1
Sep,Returning_Visitor,False,False,0.0125,0.029166667,14,0.0,1
Sep,Returning_Visitor,False,False,0.009090909,0.012121212,12,0.0,2
Aug,Returning_Visitor,False,False,0.001960784,0.014215686,32,0.0,4
June,Returning_Visitor,False,False,0.02,0.035,10,0.0,1
Sep,Returning_Visitor,False,False,0.007446809,0.028191489,94,0.0,13
Aug,Returning_Visitor,True,False,0.0125,0.0125,16,0.0,3
Nov,Returning_Visitor,False,False,0.0,0.030769231,8,0.0,2
Aug,Returning_Visitor,False,False,0.0,0.011111111,18,0.0,1
Sep,New_Visitor,False,False,0.0,0.002777778,18,0.0,2
Sep,Returning_Visitor,True,False,0.002821317,0.012414294,310,0.875047932,2
June,Returning_Visitor,False,False,0.021621622,0.040540541,33,0.0,3
